ENSG	ENST	ENSP	Gene_name	Length	PredHel	Topology
ENSG00000198270	ENST00000355445	ENSP00000347620	TMEM116	len=302	PredHel=4	Topology=i82-104o143-165i198-215o230-252i
ENSG00000198270	ENST00000552374	ENSP00000447731	TMEM116	len=337	PredHel=6	Topology=i30-52o67-89i117-139o178-200i233-250o265-287i
ENSG00000198270	ENST00000549537	ENSP00000449163	TMEM116	len=151	PredHel=2	Topology=i47-64o79-101i
ENSG00000198270	ENST00000550800	ENSP00000474027	TMEM116	len=104	PredHel=2	Topology=i21-43o84-103i
ENSG00000198270	ENST00000550037	ENSP00000446516	TMEM116	len=175	PredHel=3	Topology=i30-52o67-89i117-139o
ENSG00000198270	ENST00000549425	ENSP00000449774	TMEM116	len=106	PredHel=2	Topology=i30-52o67-89i
ENSG00000198270	ENST00000354825	ENSP00000346883	TMEM116	len=245	PredHel=4	Topology=i21-43o86-108i141-158o173-195i
ENSG00000198270	ENST00000437003	ENSP00000395861	TMEM116	len=245	PredHel=4	Topology=i21-43o86-108i141-158o173-195i
ENSG00000115307	ENST00000425118	ENSP00000403430	AUP1	len=373	PredHel=1	Topology=o23-45i
ENSG00000115307	ENST00000377526	ENSP00000366748	AUP1	len=410	PredHel=1	Topology=o23-45i
ENSG00000088726	ENST00000314124	ENSP00000322837	TMEM40	len=233	PredHel=2	Topology=i159-181o185-207i
ENSG00000088726	ENST00000435575	ENSP00000396895	TMEM40	len=157	PredHel=2	Topology=i83-105o109-131i
ENSG00000088726	ENST00000435218	ENSP00000405740	TMEM40	len=203	PredHel=2	Topology=i129-151o155-177i
ENSG00000088726	ENST00000428020	ENSP00000392140	TMEM40	len=97	PredHel=2	Topology=o23-45i52-74o
ENSG00000088726	ENST00000264728	ENSP00000264728	TMEM40	len=233	PredHel=2	Topology=i159-181o185-207i
ENSG00000088726	ENST00000431022	ENSP00000407396	TMEM40	len=249	PredHel=2	Topology=i175-197o201-223i
ENSG00000174514	ENST00000367147	ENSP00000356115	MFSD4	len=514	PredHel=12	Topology=i21-40o55-74i81-99o109-131i138-160o219-241i305-327o347-369i376-398o402-424i437-459o464-486i
ENSG00000174514	ENST00000536357	ENSP00000440183	MFSD4	len=427	PredHel=10	Topology=i21-40o55-74i81-99o109-131i218-240o260-282i289-311o315-337i350-372o377-399i
ENSG00000174514	ENST00000539267	ENSP00000445329	MFSD4	len=440	PredHel=10	Topology=i21-40o55-74i81-99o109-131i138-160o219-241i305-327o347-369i376-398o402-424i
ENSG00000112195	ENST00000483722	ENSP00000418767	TREML2	len=321	PredHel=1	Topology=o267-289i
ENSG00000139572	ENST00000267015	ENSP00000267015	GPR84	len=396	PredHel=7	Topology=o22-44i57-75o95-117i137-159o179-201i321-340o350-372i
ENSG00000139572	ENST00000551809	ENSP00000450310	GPR84	len=396	PredHel=7	Topology=o22-44i57-75o95-117i137-159o179-201i321-340o350-372i
ENSG00000173264	ENST00000546139	ENSP00000445570	GPR137	len=225	PredHel=5	Topology=o34-56i68-87o102-124i145-167o182-204i
ENSG00000173264	ENST00000538244	ENSP00000442322	GPR137	len=63	PredHel=1	Topology=o28-50i
ENSG00000173264	ENST00000411458	ENSP00000411827	GPR137	len=475	PredHel=8	Topology=i62-84o88-110i117-139o154-176i197-219o234-256i277-299o331-353i
ENSG00000173264	ENST00000539833	ENSP00000438716	GPR137	len=219	PredHel=5	Topology=o28-50i62-81o96-118i139-161o176-198i
ENSG00000173264	ENST00000546201	ENSP00000438146	GPR137	len=139	PredHel=3	Topology=o26-48i61-80o95-117i
ENSG00000173264	ENST00000377702	ENSP00000366931	GPR137	len=346	PredHel=6	Topology=o28-50i62-81o96-118i139-161o176-198i223-245o
ENSG00000173264	ENST00000535675	ENSP00000446342	GPR137	len=132	PredHel=3	Topology=o26-48i61-80o95-117i
ENSG00000173264	ENST00000543383	ENSP00000441003	GPR137	len=240	PredHel=5	Topology=o28-50i62-81o96-118i139-161o176-198i
ENSG00000173264	ENST00000538032	ENSP00000445000	GPR137	len=167	PredHel=4	Topology=o26-48i61-80o95-117i137-159o
ENSG00000173264	ENST00000540370	ENSP00000446387	GPR137	len=78	PredHel=2	Topology=o20-42i55-77o
ENSG00000173264	ENST00000438980	ENSP00000415698	GPR137	len=396	PredHel=7	Topology=o28-50i62-81o96-118i139-161o176-198i219-241o273-295i
ENSG00000173264	ENST00000313074	ENSP00000321698	GPR137	len=417	PredHel=7	Topology=o28-50i62-81o96-118i139-161o176-198i219-241o273-295i
ENSG00000173264	ENST00000542190	ENSP00000441034	GPR137	len=139	PredHel=3	Topology=o26-48i61-80o95-117i
ENSG00000173264	ENST00000541952	ENSP00000442929	GPR137	len=156	PredHel=3	Topology=o26-48i61-80o95-117i
ENSG00000173264	ENST00000539851	ENSP00000442792	GPR137	len=320	PredHel=7	Topology=o28-50i62-81o96-118i139-161o176-198i219-241o273-295i
ENSG00000272962	ENST00000608209	ENSP00000477068	SLC5A3	len=718	PredHel=14	Topology=o10-29i36-58o80-102i122-144o159-181i188-210o259-276i297-319o365-387i408-430o440-462i469-491o511-533i696-715o
ENSG00000198743	ENST00000381151	ENSP00000370543	SLC5A3	len=718	PredHel=14	Topology=o10-29i36-58o80-102i122-144o159-181i188-210o259-276i297-319o365-387i408-430o440-462i469-491o511-533i696-715o
ENSG00000101290	ENST00000460006	ENSP00000419879	CDS2	len=445	PredHel=8	Topology=i68-90o95-117i130-152o167-185i192-214o224-246i259-281o337-359i
ENSG00000101290	ENST00000450570	ENSP00000403205	CDS2	len=250	PredHel=7	Topology=i13-35o40-62i75-97o112-130i137-159o169-191i204-226o
ENSG00000101290	ENST00000379062	ENSP00000368352	CDS2	len=325	PredHel=6	Topology=i11-33o48-65i72-94o104-126i139-161o217-239i
ENSG00000101290	ENST00000535100	ENSP00000440555	CDS2	len=215	PredHel=4	Topology=i13-35o45-67i80-97o107-129i
ENSG00000159197	ENST00000290310	ENSP00000290310	KCNE2	len=123	PredHel=1	Topology=o47-69i
ENSG00000167371	ENST00000358758	ENSP00000351608	PRRT2	len=340	PredHel=2	Topology=o268-290i315-337o
ENSG00000167371	ENST00000567659	ENSP00000456226	PRRT2	len=394	PredHel=2	Topology=o268-290i315-337o
ENSG00000167371	ENST00000300797	ENSP00000300797	PRRT2	len=299	PredHel=1	Topology=i270-292o
ENSG00000115602	ENST00000233954	ENSP00000233954	IL1RL1	len=556	PredHel=1	Topology=o328-350i
ENSG00000205670	ENST00000399292	ENSP00000382231	SMIM11	len=58	PredHel=1	Topology=o10-32i
ENSG00000205670	ENST00000399295	ENSP00000382234	SMIM11	len=58	PredHel=1	Topology=o10-32i
ENSG00000164418	ENST00000421544	ENSP00000397026	GRIK2	len=908	PredHel=3	Topology=o563-582i639-661o822-844i
ENSG00000164418	ENST00000413795	ENSP00000405596	GRIK2	len=869	PredHel=3	Topology=o563-582i639-661o822-844i
ENSG00000164418	ENST00000369138	ENSP00000358134	GRIK2	len=892	PredHel=3	Topology=o563-582i639-661o822-844i
ENSG00000164418	ENST00000436862	ENSP00000407140	GRIK2	len=182	PredHel=1	Topology=o162-181i
ENSG00000164418	ENST00000369137	ENSP00000358133	GRIK2	len=832	PredHel=2	Topology=o561-583i744-766o
ENSG00000164418	ENST00000318991	ENSP00000313276	GRIK2	len=869	PredHel=3	Topology=o563-582i639-661o822-844i
ENSG00000164418	ENST00000369134	ENSP00000358130	GRIK2	len=859	PredHel=3	Topology=o514-533i590-612o773-795i
ENSG00000158715	ENST00000367145	ENSP00000356113	SLC45A3	len=553	PredHel=11	Topology=i20-42o52-74i87-109o119-141i161-183o198-217i274-296o320-342i355-377o382-404i520-542o
ENSG00000134489	ENST00000256906	ENSP00000256906	HRH4	len=390	PredHel=7	Topology=o20-42i51-73o88-110i130-152o172-194i307-329o339-361i
ENSG00000134489	ENST00000426880	ENSP00000402526	HRH4	len=302	PredHel=5	Topology=o20-42i51-69o84-106i219-241o251-273i
ENSG00000243627	ENST00000450895	ENSP00000397039	AP000322.53	len=139	PredHel=1	Topology=o48-70i
ENSG00000179564	ENST00000316436	ENSP00000315081	LSMEM2	len=164	PredHel=1	Topology=o100-122i
ENSG00000115705	ENST00000329066	ENSP00000329869	TPO	len=933	PredHel=1	Topology=o849-871i
ENSG00000115705	ENST00000382201	ENSP00000371636	TPO	len=876	PredHel=1	Topology=o792-814i
ENSG00000115705	ENST00000382198	ENSP00000371633	TPO	len=760	PredHel=1	Topology=o676-698i
ENSG00000115705	ENST00000422464	ENSP00000405788	TPO	len=864	PredHel=1	Topology=o734-756i
ENSG00000115705	ENST00000446278	ENSP00000400033	TPO	len=404	PredHel=1	Topology=o324-346i
ENSG00000115705	ENST00000469607	ENSP00000419461	TPO	len=363	PredHel=1	Topology=o279-301i
ENSG00000115705	ENST00000425083	ENSP00000389659	TPO	len=154	PredHel=1	Topology=o70-92i
ENSG00000115705	ENST00000337415	ENSP00000337263	TPO	len=929	PredHel=1	Topology=o849-871i
ENSG00000115705	ENST00000345913	ENSP00000318820	TPO	len=933	PredHel=1	Topology=o849-871i
ENSG00000115705	ENST00000346956	ENSP00000263886	TPO	len=889	PredHel=1	Topology=o805-827i
ENSG00000115705	ENST00000349624	ENSP00000332044	TPO	len=760	PredHel=1	Topology=o676-698i
ENSG00000180509	ENST00000399289	ENSP00000382228	KCNE1	len=129	PredHel=1	Topology=o44-66i
ENSG00000180509	ENST00000399286	ENSP00000382226	KCNE1	len=129	PredHel=1	Topology=o44-66i
ENSG00000180509	ENST00000416357	ENSP00000416258	KCNE1	len=129	PredHel=1	Topology=o44-66i
ENSG00000180509	ENST00000399284	ENSP00000382225	KCNE1	len=129	PredHel=1	Topology=o44-66i
ENSG00000180509	ENST00000337385	ENSP00000337255	KCNE1	len=129	PredHel=1	Topology=o44-66i
ENSG00000180509	ENST00000432085	ENSP00000412498	KCNE1	len=129	PredHel=1	Topology=o44-66i
ENSG00000172289	ENST00000307552	ENSP00000302199	OR10V1	len=309	PredHel=7	Topology=o27-49i61-83o103-125i145-167o205-227i239-261o271-293i
ENSG00000138650	ENST00000264360	ENSP00000264360	PCDH10	len=1040	PredHel=1	Topology=o716-738i
ENSG00000173114	ENST00000308478	ENSP00000312001	LRRN3	len=708	PredHel=1	Topology=o627-649i
ENSG00000173114	ENST00000422987	ENSP00000412417	LRRN3	len=708	PredHel=1	Topology=o627-649i
ENSG00000173114	ENST00000451085	ENSP00000397312	LRRN3	len=708	PredHel=1	Topology=o627-649i
ENSG00000166900	ENST00000337979	ENSP00000338562	STX3	len=289	PredHel=1	Topology=i264-286o
ENSG00000166900	ENST00000528805	ENSP00000431386	STX3	len=204	PredHel=1	Topology=i179-201o
ENSG00000166900	ENST00000530221	ENSP00000434836	STX3	len=76	PredHel=1	Topology=i51-73o
ENSG00000166900	ENST00000535361	ENSP00000441649	STX3	len=252	PredHel=1	Topology=i227-249o
ENSG00000166900	ENST00000300150	ENSP00000300150	STX3	len=258	PredHel=1	Topology=i233-255o
ENSG00000150093	ENST00000302278	ENSP00000303351	ITGB1	len=798	PredHel=1	Topology=o729-751i
ENSG00000150093	ENST00000488427	ENSP00000417508	ITGB1	len=70	PredHel=1	Topology=o4-26i
ENSG00000150093	ENST00000396033	ENSP00000379350	ITGB1	len=798	PredHel=1	Topology=o729-751i
ENSG00000150093	ENST00000374956	ENSP00000364094	ITGB1	len=825	PredHel=1	Topology=o729-751i
ENSG00000150093	ENST00000423113	ENSP00000388694	ITGB1	len=801	PredHel=1	Topology=o729-751i
ENSG00000111450	ENST00000261653	ENSP00000261653	STX2	len=287	PredHel=1	Topology=i264-286o
ENSG00000111450	ENST00000392373	ENSP00000376178	STX2	len=288	PredHel=1	Topology=i265-287o
ENSG00000137700	ENST00000545985	ENSP00000475241	SLC37A4	len=429	PredHel=11	Topology=i7-26o49-71i78-100o134-156i169-188o220-239i260-282o302-322i329-351o366-388i395-417o
ENSG00000137700	ENST00000357590	ENSP00000476176	SLC37A4	len=451	PredHel=10	Topology=i7-26o49-71i78-100o134-156i169-188o220-239i301-323o352-374i387-409o419-436i
ENSG00000137700	ENST00000330775	ENSP00000476242	SLC37A4	len=450	PredHel=10	Topology=i7-26o49-71i78-100o134-156i169-191o219-238i300-322o351-373i386-408o418-435i
ENSG00000137700	ENST00000538950	ENSP00000475991	SLC37A4	len=356	PredHel=9	Topology=i5-27o61-83i96-115o147-166i187-209o229-249i256-278o293-315i322-344o
ENSG00000103254	ENST00000569529	ENSP00000454380	FAM173A	len=235	PredHel=1	Topology=i20-42o
ENSG00000103254	ENST00000564000	ENSP00000455283	FAM173A	len=174	PredHel=1	Topology=i20-42o
ENSG00000103254	ENST00000219535	ENSP00000219535	FAM173A	len=218	PredHel=1	Topology=i20-42o
ENSG00000189184	ENST00000412923	ENSP00000390688	PCDH18	len=1134	PredHel=1	Topology=o698-720i
ENSG00000189184	ENST00000344876	ENSP00000355082	PCDH18	len=1135	PredHel=1	Topology=o698-720i
ENSG00000189184	ENST00000507846	ENSP00000425903	PCDH18	len=914	PredHel=1	Topology=o478-500i
ENSG00000101292	ENST00000217270	ENSP00000217270	PROKR2	len=384	PredHel=6	Topology=i55-77o87-109i170-192o222-244i274-296o311-333i
ENSG00000101292	ENST00000546004	ENSP00000440790	PROKR2	len=384	PredHel=6	Topology=i55-77o87-109i170-192o222-244i274-296o311-333i
ENSG00000170956	ENST00000357396	ENSP00000349971	CEACAM3	len=252	PredHel=1	Topology=o154-176i
ENSG00000170956	ENST00000344550	ENSP00000341725	CEACAM3	len=212	PredHel=1	Topology=o155-177i
ENSG00000170956	ENST00000221999	ENSP00000221999	CEACAM3	len=212	PredHel=1	Topology=o155-177i
ENSG00000168671	ENST00000282507	ENSP00000282507	UGT3A2	len=523	PredHel=2	Topology=i7-29o492-514i
ENSG00000168671	ENST00000513300	ENSP00000427404	UGT3A2	len=489	PredHel=1	Topology=o458-480i
ENSG00000168671	ENST00000504685	ENSP00000426017	UGT3A2	len=120	PredHel=1	Topology=i7-29o
ENSG00000168671	ENST00000515131	ENSP00000420865	UGT3A2	len=138	PredHel=1	Topology=i7-29o
ENSG00000168671	ENST00000545528	ENSP00000445367	UGT3A2	len=221	PredHel=1	Topology=o190-212i
ENSG00000182450	ENST00000422670	ENSP00000402797	KCNK4	len=393	PredHel=6	Topology=i5-27o87-109i116-138o169-191i203-220o235-257i
ENSG00000182450	ENST00000541349	ENSP00000441460	KCNK4	len=158	PredHel=3	Topology=i5-27o87-109i116-138o
ENSG00000182450	ENST00000394525	ENSP00000378033	KCNK4	len=393	PredHel=6	Topology=i5-27o87-109i116-138o169-191i203-220o235-257i
ENSG00000182450	ENST00000539216	ENSP00000444948	KCNK4	len=393	PredHel=6	Topology=i5-27o87-109i116-138o169-191i203-220o235-257i
ENSG00000261115	ENST00000565468	ENSP00000456594	TMEM178B	len=294	PredHel=4	Topology=i7-26o172-194i206-228o248-270i
ENSG00000222040	ENST00000409345	ENSP00000387281	ADRA2B	len=447	PredHel=7	Topology=o15-37i49-71o86-108i129-151o171-193i366-388o403-425i
ENSG00000130234	ENST00000252519	ENSP00000252519	ACE2	len=805	PredHel=1	Topology=o741-763i
ENSG00000130234	ENST00000427411	ENSP00000389326	ACE2	len=805	PredHel=1	Topology=o741-763i
ENSG00000244754	ENST00000399396	ENSP00000382328	N4BP2L2	len=752	PredHel=1	Topology=i9-28o
ENSG00000188517	ENST00000494183	ENSP00000437131	COL25A1	len=496	PredHel=1	Topology=i35-54o
ENSG00000188517	ENST00000399132	ENSP00000382083	COL25A1	len=654	PredHel=1	Topology=i35-54o
ENSG00000188517	ENST00000399127	ENSP00000382078	COL25A1	len=645	PredHel=1	Topology=i35-54o
ENSG00000188517	ENST00000399126	ENSP00000382077	COL25A1	len=642	PredHel=1	Topology=i35-54o
ENSG00000188517	ENST00000505591	ENSP00000422266	COL25A1	len=70	PredHel=1	Topology=o35-54i
ENSG00000184524	ENST00000330106	ENSP00000328336	CEND1	len=149	PredHel=1	Topology=o124-146i
ENSG00000168955	ENST00000304568	ENSP00000303028	TM4SF20	len=229	PredHel=4	Topology=i13-35o50-72i85-107o196-218i
ENSG00000152954	ENST00000378491	ENSP00000367752	NRSN1	len=195	PredHel=2	Topology=i64-86o118-140i
ENSG00000152954	ENST00000378477	ENSP00000367738	NRSN1	len=172	PredHel=2	Topology=i64-86o118-140i
ENSG00000079393	ENST00000607487	ENSP00000475851	DUSP13	len=260	PredHel=1	Topology=o113-135i
ENSG00000079393	ENST00000473072	ENSP00000475732	DUSP13	len=193	PredHel=1	Topology=o121-143i
ENSG00000079393	ENST00000491677	ENSP00000436312	DUSP13	len=327	PredHel=1	Topology=o31-53i
ENSG00000271321	ENST00000470691	ENSP00000474388	CTAGE6	len=777	PredHel=1	Topology=i38-60o
ENSG00000090661	ENST00000558331	ENSP00000452753	CERS4	len=343	PredHel=4	Topology=i89-111o126-148i213-235o250-272i
ENSG00000090661	ENST00000251363	ENSP00000251363	CERS4	len=394	PredHel=5	Topology=o39-56i140-162o177-199i264-286o301-323i
ENSG00000090661	ENST00000559450	ENSP00000453509	CERS4	len=394	PredHel=5	Topology=o39-56i140-162o177-199i264-286o301-323i
ENSG00000090661	ENST00000559336	ENSP00000453815	CERS4	len=306	PredHel=4	Topology=o39-56i140-162o177-199i212-234o
ENSG00000090661	ENST00000558877	ENSP00000454122	CERS4	len=192	PredHel=2	Topology=o39-56i140-162o
ENSG00000146039	ENST00000377905	ENSP00000367137	SLC17A4	len=497	PredHel=10	Topology=i113-135o150-172i200-222o227-249i292-314o334-356i369-391o396-418i430-452o462-481i
ENSG00000146039	ENST00000439485	ENSP00000391345	SLC17A4	len=267	PredHel=5	Topology=o104-126i139-161o166-188i200-222o232-251i
ENSG00000146039	ENST00000397076	ENSP00000380266	SLC17A4	len=221	PredHel=4	Topology=i62-84o104-126i161-183o193-215i
ENSG00000117834	ENST00000425816	ENSP00000404982	SLC5A9	len=283	PredHel=6	Topology=o33-55i76-98o113-135i156-178o188-210i217-239o
ENSG00000117834	ENST00000533824	ENSP00000431900	SLC5A9	len=702	PredHel=14	Topology=o35-57i88-110o134-156i177-199o209-231i236-258o299-316i337-359o405-427i448-470o480-502i509-531o551-573i682-701o
ENSG00000117834	ENST00000438567	ENSP00000401730	SLC5A9	len=681	PredHel=14	Topology=o33-55i76-98o113-135i156-178o188-210i215-237o278-295i316-338o384-406i427-449o459-481i488-510o530-552i661-680o
ENSG00000117834	ENST00000236495	ENSP00000236495	SLC5A9	len=706	PredHel=14	Topology=o35-57i88-110o138-160i181-203o213-235i240-262o303-320i341-363o409-431i452-474o484-506i513-535o555-577i686-705o
ENSG00000117834	ENST00000441260	ENSP00000399991	SLC5A9	len=173	PredHel=4	Topology=o35-57i88-110o115-137i150-172o
ENSG00000117834	ENST00000532322	ENSP00000431196	SLC5A9	len=76	PredHel=1	Topology=o20-42i
ENSG00000117834	ENST00000420136	ENSP00000408881	SLC5A9	len=166	PredHel=4	Topology=o28-50i81-103o108-130i143-165o
ENSG00000133065	ENST00000367137	ENSP00000356105	SLC41A1	len=513	PredHel=10	Topology=o98-120i182-204o219-241i257-279o284-306i315-337o347-366i411-428o438-460i481-503o
ENSG00000071967	ENST00000409484	ENSP00000386739	CYBRD1	len=228	PredHel=4	Topology=i27-49o64-86i99-121o141-160i
ENSG00000071967	ENST00000321348	ENSP00000319141	CYBRD1	len=286	PredHel=6	Topology=i9-31o51-73i85-107o122-144i157-179o199-218i
ENSG00000071967	ENST00000375252	ENSP00000364401	CYBRD1	len=157	PredHel=2	Topology=i12-34o49-71i
ENSG00000071967	ENST00000445146	ENSP00000402242	CYBRD1	len=174	PredHel=5	Topology=i13-35o45-67i80-102o117-139i151-173o
ENSG00000156453	ENST00000287008	ENSP00000287008	PCDH1	len=1237	PredHel=1	Topology=o852-874i
ENSG00000156453	ENST00000394536	ENSP00000378043	PCDH1	len=1060	PredHel=1	Topology=o852-874i
ENSG00000156453	ENST00000357517	ENSP00000350122	PCDH1	len=1071	PredHel=1	Topology=o863-885i
ENSG00000156453	ENST00000456271	ENSP00000403497	PCDH1	len=1048	PredHel=1	Topology=o840-862i
ENSG00000156453	ENST00000536585	ENSP00000438825	PCDH1	len=1038	PredHel=1	Topology=o830-852i
ENSG00000151012	ENST00000280612	ENSP00000280612	SLC7A11	len=501	PredHel=12	Topology=i44-66o76-98i131-150o160-179i192-214o234-256i268-290o321-343i364-383o393-410i423-444o448-470i
ENSG00000162300	ENST00000294258	ENSP00000294258	ZFPL1	len=310	PredHel=1	Topology=i265-287o
ENSG00000167656	ENST00000301263	ENSP00000301263	LY6D	len=128	PredHel=2	Topology=o4-26i105-127o
ENSG00000177542	ENST00000320230	ENSP00000322020	SLC25A22	len=323	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000531214	ENSP00000437236	SLC25A22	len=323	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000481290	ENSP00000431829	SLC25A22	len=259	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000531437	ENSP00000435862	SLC25A22	len=196	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000529351	ENSP00000432222	SLC25A22	len=72	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000533385	ENSP00000434287	SLC25A22	len=134	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000526152	ENSP00000436745	SLC25A22	len=127	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000528606	ENSP00000437045	SLC25A22	len=123	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000527734	ENSP00000433655	SLC25A22	len=72	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000527723	ENSP00000434479	SLC25A22	len=119	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000531514	ENSP00000433780	SLC25A22	len=114	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000528936	ENSP00000432817	SLC25A22	len=113	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000456706	ENSP00000392749	SLC25A22	len=109	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000532484	ENSP00000431466	SLC25A22	len=106	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000529066	ENSP00000433028	SLC25A22	len=78	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000531534	ENSP00000435402	SLC25A22	len=77	PredHel=1	Topology=i12-31o
ENSG00000177542	ENST00000530360	ENSP00000434850	SLC25A22	len=59	PredHel=1	Topology=i12-31o
ENSG00000164707	ENST00000354042	ENSP00000297282	SLC13A4	len=626	PredHel=12	Topology=i13-32o47-69i81-100o120-139i272-294o309-331i370-392o412-429i466-488o498-520i541-563o586-608i
ENSG00000164707	ENST00000378428	ENSP00000476620	SLC13A4	len=112	PredHel=3	Topology=i13-30o50-72i77-99o
ENSG00000164707	ENST00000422620	ENSP00000477467	SLC13A4	len=76	PredHel=2	Topology=i13-30o50-72i
ENSG00000093183	ENST00000451653	ENSP00000415969	SEC22C	len=225	PredHel=4	Topology=i108-130o145-167i174-191o195-212i
ENSG00000093183	ENST00000264454	ENSP00000264454	SEC22C	len=303	PredHel=4	Topology=i186-208o223-245i252-269o273-290i
ENSG00000147003	ENST00000380342	ENSP00000369699	TMEM27	len=222	PredHel=1	Topology=o142-164i
ENSG00000139644	ENST00000546796	ENSP00000450159	TMBIM6	len=145	PredHel=4	Topology=i30-47o51-73i86-108o113-135i
ENSG00000139644	ENST00000549966	ENSP00000446668	TMBIM6	len=108	PredHel=3	Topology=i30-47o51-73i85-107o
ENSG00000139644	ENST00000547832	ENSP00000448269	TMBIM6	len=138	PredHel=4	Topology=i30-47o51-73i86-108o113-135i
